SEASON_ID,GAME_DATE,home.TEAM_ABBREVIATION,home.TEAM_NAME,home.PTS,away.TEAM_ABBREVIATION,away.TEAM_NAME,away.PTS,home.WL
2015,12/1/15,MIN,Minnesota Timberwolves,93,ORL,Orlando Magic,96,L
2015,12/1/15,NOP,New Orleans Pelicans,104,MEM,Memphis Grizzlies,113,L
2015,12/1/15,POR,Portland Trail Blazers,112,DAL,Dallas Mavericks,115,L
2015,12/2/15,CHA,Charlotte Hornets,99,GSW,Golden State Warriors,116,L
2015,12/2/15,WAS,Washington Wizards,104,LAL,Los Angeles Lakers,108,L
2015,12/2/15,DET,Detroit Pistons,127,PHX,Phoenix Suns,122,W
2015,12/2/15,NYK,New York Knicks,99,PHI,Philadelphia 76ers,87,W
2015,12/2/15,ATL,Atlanta Hawks,86,TOR,Toronto Raptors,96,L
2015,12/2/15,CHI,Chicago Bulls,99,DEN,Denver Nuggets,90,W
2015,12/2/15,HOU,Houston Rockets,108,NOP,New Orleans Pelicans,101,W
2015,12/2/15,SAS,San Antonio Spurs,95,MIL,Milwaukee Bucks,70,W
2015,12/2/15,LAC,LA Clippers,91,IND,Indiana Pacers,103,L
2015,12/3/15,MIA,Miami Heat,97,OKC,Oklahoma City Thunder,95,W
2015,12/3/15,TOR,Toronto Raptors,105,DEN,Denver Nuggets,106,L
2015,12/3/15,UTA,Utah Jazz,94,ORL,Orlando Magic,103,L
2015,12/3/15,MEM,Memphis Grizzlies,83,SAS,San Antonio Spurs,103,L
2015,12/3/15,POR,Portland Trail Blazers,123,IND,Indiana Pacers,111,W
2015,12/3/15,SAC,Sacramento Kings,97,BOS,Boston Celtics,114,L
2015,12/4/15,NYK,New York Knicks,108,BKN,Brooklyn Nets,91,W
2015,12/4/15,WAS,Washington Wizards,109,PHX,Phoenix Suns,106,W
2015,12/4/15,DET,Detroit Pistons,102,MIL,Milwaukee Bucks,95,W
2015,12/4/15,ATL,Atlanta Hawks,100,LAL,Los Angeles Lakers,87,W
2015,12/4/15,DAL,Dallas Mavericks,96,HOU,Houston Rockets,100,L
2015,12/4/15,NOP,New Orleans Pelicans,114,CLE,Cleveland Cavaliers,108,W
2015,12/5/15,PHI,Philadelphia 76ers,105,DEN,Denver Nuggets,108,L
2015,12/5/15,TOR,Toronto Raptors,109,GSW,Golden State Warriors,112,L
2015,12/5/15,MIA,Miami Heat,99,CLE,Cleveland Cavaliers,84,W
2015,12/5/15,CHI,Chicago Bulls,96,CHA,Charlotte Hornets,102,L
2015,12/5/15,HOU,Houston Rockets,120,SAC,Sacramento Kings,113,W
2015,12/5/15,MIN,Minnesota Timberwolves,103,POR,Portland Trail Blazers,109,L
2015,12/5/15,MIL,Milwaukee Bucks,106,NYK,New York Knicks,91,W
2015,12/5/15,SAS,San Antonio Spurs,108,BOS,Boston Celtics,105,W
2015,12/5/15,UTA,Utah Jazz,122,IND,Indiana Pacers,119,W
2015,12/5/15,LAC,LA Clippers,103,ORL,Orlando Magic,101,W
2015,12/6/15,MEM,Memphis Grizzlies,95,PHX,Phoenix Suns,93,W
2015,12/6/15,BKN,Brooklyn Nets,98,GSW,Golden State Warriors,114,L
2015,12/6/15,DET,Detroit Pistons,111,LAL,Los Angeles Lakers,91,W
2015,12/6/15,WAS,Washington Wizards,104,DAL,Dallas Mavericks,116,L
2015,12/6/15,OKC,Oklahoma City Thunder,98,SAC,Sacramento Kings,95,W
2015,12/7/15,CHA,Charlotte Hornets,104,DET,Detroit Pistons,84,W
2015,12/7/15,PHI,Philadelphia 76ers,68,SAS,San Antonio Spurs,119,L
2015,12/7/15,MIA,Miami Heat,103,WAS,Washington Wizards,114,L
2015,12/7/15,NYK,New York Knicks,97,DAL,Dallas Mavericks,104,L
2015,12/7/15,TOR,Toronto Raptors,102,LAL,Los Angeles Lakers,93,W
2015,12/7/15,CHI,Chicago Bulls,101,PHX,Phoenix Suns,103,L
2015,12/7/15,MIL,Milwaukee Bucks,90,POR,Portland Trail Blazers,88,W
2015,12/7/15,MIN,Minnesota Timberwolves,106,LAC,LA Clippers,110,L
2015,12/7/15,NOP,New Orleans Pelicans,93,BOS,Boston Celtics,111,L
2015,12/8/15,CLE,Cleveland Cavaliers,105,POR,Portland Trail Blazers,100,W
2015,12/8/15,IND,Indiana Pacers,123,GSW,Golden State Warriors,131,L
2015,12/8/15,BKN,Brooklyn Nets,110,HOU,Houston Rockets,105,W
2015,12/8/15,MEM,Memphis Grizzlies,88,OKC,Oklahoma City Thunder,125,L
2015,12/8/15,DEN,Denver Nuggets,74,ORL,Orlando Magic,85,L
2015,12/8/15,SAC,Sacramento Kings,114,UTA,Utah Jazz,106,W
2015,12/9/15,BOS,Boston Celtics,105,CHI,Chicago Bulls,100,W
2015,12/9/15,CHA,Charlotte Hornets,99,MIA,Miami Heat,81,W
2015,12/9/15,WAS,Washington Wizards,103,HOU,Houston Rockets,109,L
2015,12/9/15,DET,Detroit Pistons,92,MEM,Memphis Grizzlies,93,L
2015,12/9/15,TOR,Toronto Raptors,97,SAS,San Antonio Spurs,94,W
2015,12/9/15,MIL,Milwaukee Bucks,95,LAC,LA Clippers,109,L
2015,12/9/15,MIN,Minnesota Timberwolves,123,LAL,Los Angeles Lakers,122,W
2015,12/9/15,PHX,Phoenix Suns,107,ORL,Orlando Magic,104,W
2015,12/9/15,UTA,Utah Jazz,106,NYK,New York Knicks,85,W
2015,12/9/15,DAL,Dallas Mavericks,95,ATL,Atlanta Hawks,98,L
2015,12/10/15,BKN,Brooklyn Nets,100,PHI,Philadelphia 76ers,91,W
2015,12/10/15,CHI,Chicago Bulls,83,LAC,LA Clippers,80,W
2015,12/10/15,OKC,Oklahoma City Thunder,107,ATL,Atlanta Hawks,94,W
2015,12/10/15,SAC,Sacramento Kings,99,NYK,New York Knicks,97,W
2015,12/11/15,IND,Indiana Pacers,96,MIA,Miami Heat,83,W
2015,12/11/15,ORL,Orlando Magic,76,CLE,Cleveland Cavaliers,111,L
2015,12/11/15,PHI,Philadelphia 76ers,95,DET,Detroit Pistons,107,L
2015,12/11/15,BOS,Boston Celtics,119,GSW,Golden State Warriors,124,L
2015,12/11/15,TOR,Toronto Raptors,90,MIL,Milwaukee Bucks,83,W
2015,12/11/15,MEM,Memphis Grizzlies,99,CHA,Charlotte Hornets,123,L
2015,12/11/15,NOP,New Orleans Pelicans,107,WAS,Washington Wizards,105,W
2015,12/11/15,DEN,Denver Nuggets,111,MIN,Minnesota Timberwolves,108,W
2015,12/11/15,UTA,Utah Jazz,90,OKC,Oklahoma City Thunder,94,L
2015,12/11/15,SAS,San Antonio Spurs,109,LAL,Los Angeles Lakers,87,W
2015,12/11/15,PHX,Phoenix Suns,96,POR,Portland Trail Blazers,106,L
2015,12/12/15,BKN,Brooklyn Nets,100,LAC,LA Clippers,105,L
2015,12/12/15,CHA,Charlotte Hornets,93,BOS,Boston Celtics,98,L
2015,12/12/15,DET,Detroit Pistons,118,IND,Indiana Pacers,96,W
2015,12/12/15,ATL,Atlanta Hawks,78,SAS,San Antonio Spurs,103,L
2015,12/12/15,CHI,Chicago Bulls,98,NOP,New Orleans Pelicans,94,W
2015,12/12/15,HOU,Houston Rockets,126,LAL,Los Angeles Lakers,97,W
2015,12/12/15,DAL,Dallas Mavericks,111,WAS,Washington Wizards,114,L
2015,12/12/15,MIL,Milwaukee Bucks,108,GSW,Golden State Warriors,95,W
2015,12/12/15,POR,Portland Trail Blazers,110,NYK,New York Knicks,112,L
2015,12/13/15,PHX,Phoenix Suns,108,MIN,Minnesota Timberwolves,101,W
2015,12/13/15,MIA,Miami Heat,100,MEM,Memphis Grizzlies,97,W
2015,12/13/15,TOR,Toronto Raptors,96,PHI,Philadelphia 76ers,76,W
2015,12/13/15,OKC,Oklahoma City Thunder,104,UTA,Utah Jazz,98,W
2015,12/14/15,IND,Indiana Pacers,106,TOR,Toronto Raptors,90,W
2015,12/14/15,BKN,Brooklyn Nets,82,ORL,Orlando Magic,105,L
2015,12/14/15,DET,Detroit Pistons,103,LAC,LA Clippers,105,L
2015,12/14/15,ATL,Atlanta Hawks,88,MIA,Miami Heat,100,L
2015,12/14/15,CHI,Chicago Bulls,115,PHI,Philadelphia 76ers,96,W
2015,12/14/15,MEM,Memphis Grizzlies,112,WAS,Washington Wizards,95,W
2015,12/14/15,DAL,Dallas Mavericks,104,PHX,Phoenix Suns,94,W
2015,12/14/15,SAS,San Antonio Spurs,118,UTA,Utah Jazz,81,W
2015,12/14/15,DEN,Denver Nuggets,114,HOU,Houston Rockets,108,W
2015,12/14/15,POR,Portland Trail Blazers,105,NOP,New Orleans Pelicans,101,W
2015,12/15/15,BOS,Boston Celtics,77,CLE,Cleveland Cavaliers,89,L
2015,12/15/15,MIN,Minnesota Timberwolves,100,DEN,Denver Nuggets,112,L
2015,12/15/15,SAC,Sacramento Kings,107,HOU,Houston Rockets,97,W
2015,12/15/15,LAL,Los Angeles Lakers,113,MIL,Milwaukee Bucks,95,W
2015,12/16/15,IND,Indiana Pacers,107,DAL,Dallas Mavericks,81,W
2015,12/16/15,ORL,Orlando Magic,113,CHA,Charlotte Hornets,98,W
2015,12/16/15,BKN,Brooklyn Nets,98,MIA,Miami Heat,104,L
2015,12/16/15,DET,Detroit Pistons,119,BOS,Boston Celtics,116,W
2015,12/16/15,NYK,New York Knicks,107,MIN,Minnesota Timberwolves,102,W
2015,12/16/15,ATL,Atlanta Hawks,127,PHI,Philadelphia 76ers,106,W
2015,12/16/15,CHI,Chicago Bulls,98,MEM,Memphis Grizzlies,85,W
2015,12/16/15,OKC,Oklahoma City Thunder,106,POR,Portland Trail Blazers,90,W
2015,12/16/15,SAS,San Antonio Spurs,114,WAS,Washington Wizards,95,W
2015,12/16/15,UTA,Utah Jazz,94,NOP,New Orleans Pelicans,104,L
2015,12/16/15,GSW,Golden State Warriors,128,PHX,Phoenix Suns,103,W
2015,12/16/15,LAC,LA Clippers,103,MIL,Milwaukee Bucks,90,W
2015,12/17/15,CHA,Charlotte Hornets,109,TOR,Toronto Raptors,99,W
2015,12/17/15,CLE,Cleveland Cavaliers,104,OKC,Oklahoma City Thunder,100,W
2015,12/17/15,LAL,Los Angeles Lakers,87,HOU,Houston Rockets,107,L
2015,12/18/15,IND,Indiana Pacers,104,BKN,Brooklyn Nets,97,W
2015,12/18/15,ORL,Orlando Magic,102,POR,Portland Trail Blazers,94,W
2015,12/18/15,PHI,Philadelphia 76ers,97,NYK,New York Knicks,107,L
2015,12/18/15,BOS,Boston Celtics,101,ATL,Atlanta Hawks,109,L
2015,12/18/15,MIA,Miami Heat,94,TOR,Toronto Raptors,108,L
2015,12/18/15,CHI,Chicago Bulls,144,DET,Detroit Pistons,147,L
2015,12/18/15,MIN,Minnesota Timberwolves,99,SAC,Sacramento Kings,95,W
2015,12/18/15,SAS,San Antonio Spurs,115,LAC,LA Clippers,107,W
2015,12/18/15,DAL,Dallas Mavericks,97,MEM,Memphis Grizzlies,88,W
2015,12/18/15,UTA,Utah Jazz,97,DEN,Denver Nuggets,88,W
2015,12/18/15,PHX,Phoenix Suns,104,NOP,New Orleans Pelicans,88,W
2015,12/18/15,GSW,Golden State Warriors,121,MIL,Milwaukee Bucks,112,W
2015,12/19/15,OKC,Oklahoma City Thunder,118,LAL,Los Angeles Lakers,78,W
2015,12/19/15,WAS,Washington Wizards,109,CHA,Charlotte Hornets,101,W
2015,12/19/15,NYK,New York Knicks,107,CHI,Chicago Bulls,91,W
2015,12/19/15,HOU,Houston Rockets,107,LAC,LA Clippers,97,W
2015,12/19/15,MEM,Memphis Grizzlies,96,IND,Indiana Pacers,84,W
2015,12/20/15,BKN,Brooklyn Nets,85,MIN,Minnesota Timberwolves,100,L
2015,12/20/15,MIA,Miami Heat,116,POR,Portland Trail Blazers,109,W
2015,12/20/15,CLE,Cleveland Cavaliers,108,PHI,Philadelphia 76ers,86,W
2015,12/20/15,PHX,Phoenix Suns,95,MIL,Milwaukee Bucks,101,L
2015,12/20/15,ORL,Orlando Magic,100,ATL,Atlanta Hawks,103,L
2015,12/20/15,TOR,Toronto Raptors,94,SAC,Sacramento Kings,104,L
2015,12/20/15,DEN,Denver Nuggets,125,NOP,New Orleans Pelicans,130,L
2015,12/21/15,WAS,Washington Wizards,113,SAC,Sacramento Kings,99,W
2015,12/21/15,BOS,Boston Celtics,113,MIN,Minnesota Timberwolves,99,W
2015,12/21/15,NYK,New York Knicks,99,ORL,Orlando Magic,107,L
2015,12/21/15,ATL,Atlanta Hawks,106,POR,Portland Trail Blazers,97,W
2015,12/21/15,CHI,Chicago Bulls,102,BKN,Brooklyn Nets,105,L
2015,12/21/15,HOU,Houston Rockets,102,CHA,Charlotte Hornets,95,W
2015,12/21/15,SAS,San Antonio Spurs,106,IND,Indiana Pacers,92,W
2015,12/21/15,UTA,Utah Jazz,110,PHX,Phoenix Suns,89,W
2015,12/21/15,LAC,LA Clippers,99,OKC,Oklahoma City Thunder,100,L
2015,12/22/15,PHI,Philadelphia 76ers,90,MEM,Memphis Grizzlies,104,L
2015,12/22/15,MIA,Miami Heat,92,DET,Detroit Pistons,93,L
2015,12/22/15,TOR,Toronto Raptors,103,DAL,Dallas Mavericks,99,W
2015,12/22/15,DEN,Denver Nuggets,107,LAL,Los Angeles Lakers,111,L
2015,12/23/15,CHA,Charlotte Hornets,89,BOS,Boston Celtics,102,L
2015,12/23/15,CLE,Cleveland Cavaliers,91,NYK,New York Knicks,84,W
2015,12/23/15,IND,Indiana Pacers,106,SAC,Sacramento Kings,108,L
2015,12/23/15,ORL,Orlando Magic,104,HOU,Houston Rockets,101,W
2015,12/23/15,WAS,Washington Wizards,100,MEM,Memphis Grizzlies,91,W
2015,12/23/15,BKN,Brooklyn Nets,118,DAL,Dallas Mavericks,119,L
2015,12/23/15,ATL,Atlanta Hawks,107,DET,Detroit Pistons,100,W
2015,12/23/15,MIL,Milwaukee Bucks,113,PHI,Philadelphia 76ers,100,W
2015,12/23/15,MIN,Minnesota Timberwolves,83,SAS,San Antonio Spurs,108,L
2015,12/23/15,NOP,New Orleans Pelicans,115,POR,Portland Trail Blazers,89,W
2015,12/23/15,PHX,Phoenix Suns,96,DEN,Denver Nuggets,104,L
2015,12/23/15,GSW,Golden State Warriors,103,UTA,Utah Jazz,85,W
2015,12/23/15,LAL,Los Angeles Lakers,85,OKC,Oklahoma City Thunder,120,L
2015,12/25/15,MIA,Miami Heat,94,NOP,New Orleans Pelicans,88,W
2015,12/25/15,OKC,Oklahoma City Thunder,96,CHI,Chicago Bulls,105,L
2015,12/25/15,GSW,Golden State Warriors,89,CLE,Cleveland Cavaliers,83,W
2015,12/25/15,HOU,Houston Rockets,88,SAS,San Antonio Spurs,84,W
2015,12/25/15,LAL,Los Angeles Lakers,84,LAC,LA Clippers,94,L
2015,12/26/15,MIL,Milwaukee Bucks,90,TOR,Toronto Raptors,111,L
2015,12/26/15,ATL,Atlanta Hawks,117,NYK,New York Knicks,98,W
2015,12/26/15,CHA,Charlotte Hornets,98,MEM,Memphis Grizzlies,92,W
2015,12/26/15,ORL,Orlando Magic,101,MIA,Miami Heat,108,L
2015,12/26/15,NOP,New Orleans Pelicans,110,HOU,Houston Rockets,108,W
2015,12/26/15,DET,Detroit Pistons,93,BOS,Boston Celtics,99,L
2015,12/26/15,BKN,Brooklyn Nets,96,WAS,Washington Wizards,111,L
2015,12/26/15,MIN,Minnesota Timberwolves,88,IND,Indiana Pacers,102,L
2015,12/26/15,DAL,Dallas Mavericks,118,CHI,Chicago Bulls,111,W
2015,12/26/15,SAS,San Antonio Spurs,101,DEN,Denver Nuggets,86,W
2015,12/26/15,PHX,Phoenix Suns,104,PHI,Philadelphia 76ers,111,L
2015,12/26/15,UTA,Utah Jazz,104,LAC,LA Clippers,109,L
2015,12/26/15,POR,Portland Trail Blazers,105,CLE,Cleveland Cavaliers,76,W
2015,12/27/15,BOS,Boston Celtics,100,NYK,New York Knicks,91,W
2015,12/27/15,MEM,Memphis Grizzlies,112,LAL,Los Angeles Lakers,96,W
2015,12/27/15,OKC,Oklahoma City Thunder,122,DEN,Denver Nuggets,112,W
2015,12/27/15,SAC,Sacramento Kings,94,POR,Portland Trail Blazers,98,L
2015,12/28/15,CHA,Charlotte Hornets,108,LAL,Los Angeles Lakers,98,W
2015,12/28/15,IND,Indiana Pacers,93,ATL,Atlanta Hawks,87,W
2015,12/28/15,ORL,Orlando Magic,104,NOP,New Orleans Pelicans,89,W
2015,12/28/15,WAS,Washington Wizards,91,LAC,LA Clippers,108,L
2015,12/28/15,MIA,Miami Heat,105,BKN,Brooklyn Nets,111,L
2015,12/28/15,CHI,Chicago Bulls,104,TOR,Toronto Raptors,97,W
2015,12/28/15,DAL,Dallas Mavericks,103,MIL,Milwaukee Bucks,93,W
2015,12/28/15,SAS,San Antonio Spurs,101,MIN,Minnesota Timberwolves,95,W
2015,12/28/15,PHX,Phoenix Suns,97,CLE,Cleveland Cavaliers,101,L
2015,12/28/15,UTA,Utah Jazz,95,PHI,Philadelphia 76ers,91,W
2015,12/28/15,GSW,Golden State Warriors,122,SAC,Sacramento Kings,103,W
2015,12/29/15,NYK,New York Knicks,108,DET,Detroit Pistons,96,W
2015,12/29/15,HOU,Houston Rockets,115,ATL,Atlanta Hawks,121,L
2015,12/29/15,MEM,Memphis Grizzlies,99,MIA,Miami Heat,90,W
2015,12/29/15,OKC,Oklahoma City Thunder,131,MIL,Milwaukee Bucks,123,W
2015,12/29/15,DEN,Denver Nuggets,87,CLE,Cleveland Cavaliers,93,L
2015,12/30/15,CHA,Charlotte Hornets,117,LAC,LA Clippers,122,L
2015,12/30/15,ORL,Orlando Magic,100,BKN,Brooklyn Nets,93,W
2015,12/30/15,BOS,Boston Celtics,104,LAL,Los Angeles Lakers,112,L
2015,12/30/15,TOR,Toronto Raptors,94,WAS,Washington Wizards,91,W
2015,12/30/15,CHI,Chicago Bulls,102,IND,Indiana Pacers,100,W
2015,12/30/15,MIN,Minnesota Timberwolves,94,UTA,Utah Jazz,80,W
2015,12/30/15,DAL,Dallas Mavericks,114,GSW,Golden State Warriors,91,W
2015,12/30/15,SAS,San Antonio Spurs,112,PHX,Phoenix Suns,79,W
2015,12/30/15,POR,Portland Trail Blazers,110,DEN,Denver Nuggets,103,W
2015,12/30/15,SAC,Sacramento Kings,105,PHI,Philadelphia 76ers,110,L
2015,12/31/15,IND,Indiana Pacers,116,MIL,Milwaukee Bucks,120,L
2015,12/31/15,HOU,Houston Rockets,110,GSW,Golden State Warriors,114,L
2015,12/31/15,DET,Detroit Pistons,115,MIN,Minnesota Timberwolves,90,W
2015,12/31/15,NOP,New Orleans Pelicans,89,LAC,LA Clippers,95,L
2015,12/31/15,OKC,Oklahoma City Thunder,110,PHX,Phoenix Suns,106,W
2015,12/31/15,UTA,Utah Jazz,109,POR,Portland Trail Blazers,96,W
2015,1/1/16,WAS,Washington Wizards,103,ORL,Orlando Magic,91,W
2015,1/1/16,MIA,Miami Heat,106,DAL,Dallas Mavericks,82,W
2015,1/1/16,TOR,Toronto Raptors,104,CHA,Charlotte Hornets,94,W
2015,1/1/16,CHI,Chicago Bulls,108,NYK,New York Knicks,81,W
2015,1/1/16,LAL,Los Angeles Lakers,93,PHI,Philadelphia 76ers,84,W
2015,1/2/16,BOS,Boston Celtics,97,BKN,Brooklyn Nets,100,L
2015,1/2/16,SAC,Sacramento Kings,142,PHX,Phoenix Suns,119,W
2015,1/2/16,CHA,Charlotte Hornets,90,OKC,Oklahoma City Thunder,109,L
2015,1/2/16,IND,Indiana Pacers,94,DET,Detroit Pistons,82,W
2015,1/2/16,CLE,Cleveland Cavaliers,104,ORL,Orlando Magic,79,W
2015,1/2/16,MIN,Minnesota Timberwolves,85,MIL,Milwaukee Bucks,95,L
2015,1/2/16,DAL,Dallas Mavericks,98,NOP,New Orleans Pelicans,105,L
2015,1/2/16,SAS,San Antonio Spurs,121,HOU,Houston Rockets,103,W
2015,1/2/16,UTA,Utah Jazz,92,MEM,Memphis Grizzlies,87,W
2015,1/2/16,GSW,Golden State Warriors,111,DEN,Denver Nuggets,108,W
2015,1/2/16,LAC,LA Clippers,130,PHI,Philadelphia 76ers,99,W
2015,1/3/16,NYK,New York Knicks,111,ATL,Atlanta Hawks,97,W
2015,1/3/16,TOR,Toronto Raptors,113,CHI,Chicago Bulls,115,L
2015,1/3/16,WAS,Washington Wizards,75,MIA,Miami Heat,97,L
2015,1/3/16,DEN,Denver Nuggets,106,POR,Portland Trail Blazers,112,L
2015,1/3/16,LAL,Los Angeles Lakers,97,PHX,Phoenix Suns,77,W
2015,1/4/16,CLE,Cleveland Cavaliers,122,TOR,Toronto Raptors,100,W
2015,1/4/16,PHI,Philadelphia 76ers,109,MIN,Minnesota Timberwolves,99,W
2015,1/4/16,BKN,Brooklyn Nets,94,BOS,Boston Celtics,103,L
2015,1/4/16,DET,Detroit Pistons,115,ORL,Orlando Magic,89,W
2015,1/4/16,MIA,Miami Heat,103,IND,Indiana Pacers,100,W
2015,1/4/16,MIL,Milwaukee Bucks,98,SAS,San Antonio Spurs,123,L
2015,1/4/16,OKC,Oklahoma City Thunder,104,SAC,Sacramento Kings,116,L
2015,1/4/16,UTA,Utah Jazz,91,HOU,Houston Rockets,93,L
2015,1/4/16,POR,Portland Trail Blazers,78,MEM,Memphis Grizzlies,91,L
2015,1/4/16,GSW,Golden State Warriors,111,CHA,Charlotte Hornets,101,W
2015,1/5/16,ATL,Atlanta Hawks,101,NYK,New York Knicks,107,L
2015,1/5/16,CHI,Chicago Bulls,117,MIL,Milwaukee Bucks,106,W
2015,1/5/16,DAL,Dallas Mavericks,117,SAC,Sacramento Kings,116,W
2015,1/5/16,LAL,Los Angeles Lakers,88,GSW,Golden State Warriors,109,L
2015,1/6/16,MIA,Miami Heat,90,NYK,New York Knicks,98,L
2015,1/6/16,ORL,Orlando Magic,86,IND,Indiana Pacers,95,L
2015,1/6/16,WAS,Washington Wizards,115,CLE,Cleveland Cavaliers,121,L
2015,1/6/16,BOS,Boston Celtics,94,DET,Detroit Pistons,99,L
2015,1/6/16,BKN,Brooklyn Nets,74,TOR,Toronto Raptors,91,L
2015,1/6/16,MIN,Minnesota Timberwolves,74,DEN,Denver Nuggets,78,L
2015,1/6/16,NOP,New Orleans Pelicans,91,DAL,Dallas Mavericks,100,L
2015,1/6/16,SAS,San Antonio Spurs,123,UTA,Utah Jazz,98,W
2015,1/6/16,PHX,Phoenix Suns,111,CHA,Charlotte Hornets,102,W
2015,1/6/16,OKC,Oklahoma City Thunder,112,MEM,Memphis Grizzlies,94,W
2015,1/6/16,POR,Portland Trail Blazers,98,LAC,LA Clippers,109,L
2015,1/7/16,PHI,Philadelphia 76ers,98,ATL,Atlanta Hawks,126,L
2015,1/7/16,CHI,Chicago Bulls,101,BOS,Boston Celtics,92,W
2015,1/7/16,HOU,Houston Rockets,103,UTA,Utah Jazz,94,W
2015,1/7/16,SAC,Sacramento Kings,118,LAL,Los Angeles Lakers,115,W
2015,1/8/16,WAS,Washington Wizards,88,TOR,Toronto Raptors,97,L
2015,1/8/16,BKN,Brooklyn Nets,77,ORL,Orlando Magic,83,L
2015,1/8/16,MEM,Memphis Grizzlies,91,DEN,Denver Nuggets,84,W
2015,1/8/16,MIN,Minnesota Timberwolves,99,CLE,Cleveland Cavaliers,125,L
2015,1/8/16,NOP,New Orleans Pelicans,86,IND,Indiana Pacers,91,L
2015,1/8/16,MIL,Milwaukee Bucks,96,DAL,Dallas Mavericks,95,W
2015,1/8/16,SAS,San Antonio Spurs,100,NYK,New York Knicks,99,W
2015,1/8/16,PHX,Phoenix Suns,95,MIA,Miami Heat,103,L
2015,1/8/16,POR,Portland Trail Blazers,108,GSW,Golden State Warriors,128,L
2015,1/8/16,LAL,Los Angeles Lakers,113,OKC,Oklahoma City Thunder,117,L
2015,1/9/16,LAC,LA Clippers,97,CHA,Charlotte Hornets,83,W
2015,1/9/16,ATL,Atlanta Hawks,120,CHI,Chicago Bulls,105,W
2015,1/9/16,ORL,Orlando Magic,99,WAS,Washington Wizards,105,L
2015,1/9/16,DET,Detroit Pistons,103,BKN,Brooklyn Nets,89,W
2015,1/9/16,PHI,Philadelphia 76ers,95,TOR,Toronto Raptors,108,L
2015,1/9/16,UTA,Utah Jazz,98,MIA,Miami Heat,83,W
2015,1/9/16,SAC,Sacramento Kings,116,GSW,Golden State Warriors,128,L
2015,1/10/16,MIN,Minnesota Timberwolves,87,DAL,Dallas Mavericks,93,L
2015,1/10/16,LAC,LA Clippers,114,NOP,New Orleans Pelicans,111,W
2015,1/10/16,PHI,Philadelphia 76ers,85,CLE,Cleveland Cavaliers,95,L
2015,1/10/16,MEM,Memphis Grizzlies,101,BOS,Boston Celtics,98,W
2015,1/10/16,HOU,Houston Rockets,107,IND,Indiana Pacers,103,W
2015,1/10/16,NYK,New York Knicks,100,MIL,Milwaukee Bucks,88,W
2015,1/10/16,DEN,Denver Nuggets,95,CHA,Charlotte Hornets,92,W
2015,1/10/16,POR,Portland Trail Blazers,115,OKC,Oklahoma City Thunder,110,W
2015,1/10/16,LAL,Los Angeles Lakers,74,UTA,Utah Jazz,86,L
2015,1/11/16,BKN,Brooklyn Nets,79,SAS,San Antonio Spurs,106,L
2015,1/11/16,CHI,Chicago Bulls,100,WAS,Washington Wizards,114,L
2015,1/11/16,GSW,Golden State Warriors,111,MIA,Miami Heat,103,W
2015,1/12/16,IND,Indiana Pacers,116,PHX,Phoenix Suns,97,W
2015,1/12/16,DET,Detroit Pistons,99,SAS,San Antonio Spurs,109,L
2015,1/12/16,NYK,New York Knicks,120,BOS,Boston Celtics,114,W
2015,1/12/16,MEM,Memphis Grizzlies,91,HOU,Houston Rockets,107,L
2015,1/12/16,MIL,Milwaukee Bucks,106,CHI,Chicago Bulls,101,W
2015,1/12/16,MIN,Minnesota Timberwolves,96,OKC,Oklahoma City Thunder,101,L
2015,1/12/16,DAL,Dallas Mavericks,107,CLE,Cleveland Cavaliers,110,L
2015,1/12/16,LAL,Los Angeles Lakers,95,NOP,New Orleans Pelicans,91,W
2015,1/13/16,CHA,Charlotte Hornets,107,ATL,Atlanta Hawks,84,W
2015,1/13/16,WAS,Washington Wizards,106,MIL,Milwaukee Bucks,101,W
2015,1/13/16,BKN,Brooklyn Nets,110,NYK,New York Knicks,104,W
2015,1/13/16,BOS,Boston Celtics,103,IND,Indiana Pacers,94,W
2015,1/13/16,HOU,Houston Rockets,107,MIN,Minnesota Timberwolves,104,W
2015,1/13/16,OKC,Oklahoma City Thunder,108,DAL,Dallas Mavericks,89,W
2015,1/13/16,DEN,Denver Nuggets,112,GSW,Golden State Warriors,110,W
2015,1/13/16,POR,Portland Trail Blazers,99,UTA,Utah Jazz,85,W
2015,1/13/16,SAC,Sacramento Kings,97,NOP,New Orleans Pelicans,109,L
2015,1/13/16,LAC,LA Clippers,104,MIA,Miami Heat,90,W
2015,1/14/16,PHI,Philadelphia 76ers,111,CHI,Chicago Bulls,115,L
2015,1/14/16,ORL,Orlando Magic,103,TOR,Toronto Raptors,106,L
2015,1/14/16,MEM,Memphis Grizzlies,103,DET,Detroit Pistons,101,W
2015,1/14/16,SAS,San Antonio Spurs,99,CLE,Cleveland Cavaliers,95,W
2015,1/14/16,UTA,Utah Jazz,101,SAC,Sacramento Kings,103,L
2015,1/14/16,GSW,Golden State Warriors,116,LAL,Los Angeles Lakers,98,W
2015,1/15/16,IND,Indiana Pacers,104,WAS,Washington Wizards,118,L
2015,1/15/16,OKC,Oklahoma City Thunder,113,MIN,Minnesota Timberwolves,93,W
2015,1/15/16,BOS,Boston Celtics,117,PHX,Phoenix Suns,103,W
2015,1/15/16,BKN,Brooklyn Nets,104,POR,Portland Trail Blazers,116,L
